incidente_id,tipo_registro_key,date_key,ubicacion_key,vehicle_type_key,person_key,route_key,accident_type_key,event_type_key,severity_key,positive_alcohol,positive_drug,cord_key
350,1,20240103,12401,2.0,16.0,70.0,1.0,,4.0,N,N,145.0
351,1,20240103,5310,2.0,3.0,255.0,6.0,,9.0,N,N,145.0
352,1,20240103,9217,2.0,9.0,316.0,5.0,,4.0,N,N,145.0
353,1,20240104,7826,2.0,5.0,395.0,7.0,,2.0,N,S,146.0
354,1,20240104,1703,2.0,67.0,367.0,7.0,,3.0,N,S,146.0
355,1,20240104,13606,15.0,22.0,,11.0,,8.0,N,S,147.0
356,1,20240104,12977,2.0,8.0,390.0,2.0,,2.0,N,S,147.0
357,1,20240104,11609,2.0,7.0,450.0,2.0,,4.0,N,N,148.0
358,1,20240104,7170,2.0,26.0,397.0,3.0,,4.0,N,N,148.0
359,1,20240104,14710,2.0,64.0,129.0,4.0,,4.0,N,N,148.0
360,1,20240104,4465,2.0,24.0,359.0,9.0,,4.0,N,N,148.0
361,1,20240104,8406,2.0,54.0,490.0,8.0,,4.0,N,N,148.0
362,1,20240104,11492,2.0,18.0,448.0,3.0,,4.0,N,N,149.0
363,1,20240104,10566,2.0,26.0,,10.0,,3.0,N,N,150.0
364,1,20240104,9974,2.0,15.0,211.0,7.0,,2.0,N,N,150.0
365,1,20240104,15546,2.0,67.0,610.0,7.0,,3.0,N,N,150.0
366,1,20240104,16362,2.0,14.0,103.0,9.0,,1.0,N,N,151.0
367,1,20240104,9211,2.0,14.0,559.0,6.0,,4.0,N,N,151.0
368,1,20240103,7006,9.0,14.0,334.0,5.0,,4.0,,N,152.0
369,1,20240103,12119,2.0,8.0,582.0,4.0,,2.0,N,N,152.0
370,1,20240104,611,4.0,8.0,520.0,6.0,,7.0,N,N,153.0
371,1,20240104,5741,2.0,28.0,200.0,1.0,,2.0,N,N,153.0
372,1,20240104,13624,2.0,29.0,398.0,2.0,,2.0,N,N,153.0
373,1,20240104,15073,4.0,48.0,634.0,11.0,,3.0,N,S,154.0
374,1,20240104,2007,1.0,1.0,527.0,3.0,,3.0,N,N,155.0
375,1,20240104,422,2.0,23.0,,3.0,,2.0,N,N,155.0
376,1,20240104,16674,2.0,5.0,129.0,6.0,,4.0,N,S,156.0
377,1,20240104,5706,2.0,6.0,465.0,9.0,,4.0,N,N,156.0
378,1,20240104,8107,2.0,22.0,262.0,4.0,,4.0,N,N,157.0
379,1,20240104,10843,2.0,5.0,496.0,2.0,,8.0,N,S,157.0
380,1,20240104,11708,2.0,63.0,392.0,2.0,,2.0,N,N,157.0
381,1,20240104,346,2.0,64.0,596.0,11.0,,2.0,N,N,157.0
382,1,20240104,3698,2.0,64.0,,5.0,,2.0,N,N,157.0
383,1,20240104,12499,2.0,24.0,588.0,2.0,,2.0,N,N,157.0
384,1,20240104,7085,2.0,68.0,43.0,2.0,,2.0,N,S,157.0
385,1,20240104,2992,2.0,8.0,561.0,5.0,,4.0,N,N,158.0
386,1,20240104,434,2.0,26.0,72.0,5.0,,4.0,N,N,158.0
387,1,20240104,221,2.0,5.0,74.0,5.0,,4.0,N,S,158.0
388,1,20240104,708,2.0,14.0,581.0,8.0,,4.0,N,S,158.0
389,1,20240102,942,2.0,18.0,401.0,4.0,,4.0,N,N,159.0
390,1,20240104,3799,2.0,21.0,516.0,1.0,,4.0,N,N,160.0
391,1,20240104,7593,2.0,8.0,422.0,3.0,,4.0,N,S,160.0
392,1,20240104,15127,7.0,14.0,27.0,4.0,,4.0,N,N,161.0
393,1,20240104,6741,2.0,7.0,590.0,4.0,,7.0,N,N,161.0
394,1,20240104,2994,4.0,2.0,142.0,5.0,,7.0,N,N,162.0
395,1,20240104,17212,7.0,21.0,421.0,3.0,,4.0,N,N,163.0
396,1,20240104,12634,2.0,1.0,549.0,1.0,,4.0,N,N,163.0
397,1,20240104,8271,2.0,54.0,577.0,10.0,,4.0,N,N,163.0
398,1,20240104,198,4.0,8.0,118.0,2.0,,2.0,N,N,164.0
399,1,20240104,3885,2.0,8.0,315.0,5.0,,2.0,N,N,164.0
400,1,20240104,15170,1.0,3.0,32.0,0.0,,3.0,N,N,165.0
401,1,20240104,7414,2.0,5.0,134.0,10.0,,4.0,N,S,165.0
402,1,20240104,9586,4.0,4.0,141.0,1.0,,5.0,N,S,166.0
403,1,20240104,7166,2.0,1.0,213.0,5.0,,2.0,N,N,166.0
404,1,20240104,2082,12.0,4.0,79.0,1.0,,7.0,N,S,167.0
405,1,20240104,950,2.0,14.0,,8.0,,4.0,N,N,167.0
406,1,20240104,2450,2.0,14.0,308.0,10.0,,4.0,N,N,167.0
407,1,20240104,12295,2.0,21.0,268.0,1.0,,5.0,N,N,168.0
408,1,20240104,14619,2.0,3.0,500.0,7.0,,2.0,N,S,168.0
409,1,20240104,15554,2.0,37.0,256.0,3.0,,6.0,N,N,168.0
410,1,20240104,5016,2.0,51.0,269.0,3.0,,3.0,N,N,168.0
411,1,20240104,9651,2.0,12.0,297.0,7.0,,8.0,N,S,168.0
412,1,20240104,7394,2.0,69.0,404.0,3.0,,3.0,N,S,168.0
413,1,20240104,15018,2.0,47.0,520.0,11.0,,3.0,N,N,168.0
414,1,20240104,10855,2.0,29.0,284.0,1.0,,8.0,N,N,168.0
415,1,20240104,5428,7.0,5.0,,5.0,,2.0,N,N,169.0
416,1,20240104,8201,2.0,3.0,,4.0,,1.0,N,S,169.0
417,1,20240104,1577,2.0,28.0,640.0,10.0,,2.0,N,N,169.0
418,1,20240104,437,2.0,6.0,143.0,2.0,,2.0,N,N,170.0
419,1,20240104,342,2.0,14.0,317.0,5.0,,4.0,N,S,170.0
420,1,20240104,6592,2.0,60.0,,4.0,,1.0,N,N,170.0
421,1,20240104,672,3.0,8.0,108.0,4.0,,1.0,N,N,171.0
422,1,20240104,14303,2.0,5.0,497.0,2.0,,8.0,N,N,171.0
423,1,20240104,16742,10.0,1.0,581.0,3.0,,6.0,N,N,172.0
424,1,20240104,7197,2.0,18.0,17.0,0.0,,2.0,N,N,173.0
425,1,20240104,5720,2.0,70.0,,5.0,,3.0,N,S,173.0
426,1,20240104,1675,5.0,5.0,423.0,2.0,,4.0,N,N,174.0
427,1,20240104,13088,2.0,26.0,159.0,7.0,,4.0,N,S,175.0
428,1,20240104,11604,4.0,21.0,237.0,8.0,,1.0,N,N,176.0
429,1,20240104,6851,12.0,28.0,619.0,7.0,,2.0,N,N,177.0
430,1,20240104,10881,12.0,31.0,496.0,9.0,,5.0,N,N,177.0
431,1,20240104,15944,15.0,3.0,,8.0,,6.0,N,S,178.0
432,1,20240104,9124,2.0,26.0,27.0,7.0,,2.0,N,S,179.0
433,1,20240104,7520,2.0,71.0,236.0,6.0,,3.0,N,N,179.0
434,1,20240104,14152,2.0,7.0,560.0,0.0,,2.0,N,S,180.0
435,1,20240104,6410,2.0,4.0,473.0,8.0,,2.0,N,S,180.0
436,1,20240104,8347,2.0,9.0,206.0,2.0,,3.0,N,N,180.0
437,1,20240104,11521,2.0,9.0,220.0,1.0,,2.0,N,N,180.0
438,1,20240104,11217,2.0,15.0,467.0,7.0,,3.0,N,N,180.0
439,1,20240104,4220,2.0,25.0,515.0,3.0,,3.0,N,N,180.0
440,1,20240104,873,2.0,47.0,,4.0,,3.0,N,N,180.0
441,1,20240104,15703,2.0,47.0,482.0,1.0,,4.0,N,N,180.0
442,1,20240104,2843,2.0,21.0,93.0,4.0,,2.0,N,N,181.0
443,1,20240104,14925,2.0,3.0,260.0,2.0,,6.0,N,N,181.0
444,1,20240104,9888,2.0,57.0,383.0,1.0,,3.0,N,S,181.0
445,1,20240105,8834,2.0,1.0,7.0,6.0,,4.0,N,S,182.0
446,1,20240105,2549,8.0,8.0,152.0,10.0,,9.0,N,S,182.0
447,1,20240105,9280,2.0,8.0,230.0,8.0,,4.0,N,S,183.0
448,1,20240105,1380,2.0,19.0,593.0,7.0,,4.0,N,S,183.0
449,1,20240104,11661,4.0,19.0,,3.0,,4.0,N,N,184.0
450,1,20240104,5900,2.0,7.0,562.0,3.0,,2.0,N,N,184.0
451,1,20240105,5945,2.0,21.0,526.0,9.0,,4.0,N,N,185.0
452,1,20240105,16058,2.0,9.0,87.0,9.0,,4.0,N,N,185.0
453,1,20240104,9084,15.0,7.0,533.0,0.0,,7.0,N,N,186.0
454,1,20240104,5935,2.0,23.0,384.0,3.0,,2.0,N,S,186.0
455,1,20240105,1271,2.0,8.0,119.0,10.0,,5.0,N,N,187.0
456,1,20240105,2227,2.0,14.0,45.0,8.0,,4.0,N,N,187.0
457,1,20240105,9114,2.0,21.0,346.0,11.0,,4.0,N,N,188.0
458,1,20240105,119,2.0,14.0,552.0,11.0,,4.0,N,N,188.0
459,1,20240105,14512,2.0,23.0,,9.0,,2.0,N,N,189.0
460,1,20240105,4631,2.0,23.0,157.0,6.0,,2.0,N,N,189.0
461,1,20240105,2939,2.0,12.0,156.0,9.0,,4.0,N,N,189.0
462,1,20240105,1001,2.0,59.0,616.0,1.0,,4.0,N,S,189.0
463,1,20240105,9369,5.0,3.0,602.0,8.0,,4.0,N,N,190.0
464,1,20240105,845,6.0,26.0,230.0,10.0,,4.0,N,N,191.0
465,1,20240105,16103,2.0,14.0,585.0,0.0,,4.0,N,S,191.0
466,1,20240105,1603,7.0,52.0,159.0,9.0,,4.0,N,N,192.0
467,1,20240105,8350,2.0,5.0,499.0,10.0,,4.0,N,N,192.0
468,1,20240105,8461,4.0,1.0,283.0,5.0,,8.0,N,S,193.0
469,1,20240105,5725,2.0,4.0,56.0,8.0,,4.0,N,N,193.0
470,1,20240105,12460,4.0,1.0,629.0,10.0,,3.0,N,N,194.0
471,1,20240105,10037,2.0,19.0,65.0,9.0,,2.0,N,N,194.0
472,1,20240105,1297,5.0,3.0,261.0,10.0,,4.0,N,S,195.0
473,1,20240105,9824,7.0,5.0,169.0,8.0,,4.0,N,N,195.0
474,1,20240105,13660,2.0,17.0,203.0,5.0,,4.0,N,N,195.0
475,1,20240105,3658,2.0,5.0,,9.0,,4.0,N,N,195.0
476,1,20240105,12678,2.0,32.0,464.0,7.0,,2.0,N,N,196.0
477,1,20240105,9199,2.0,72.0,360.0,7.0,,3.0,N,S,196.0
478,1,20240105,7258,2.0,36.0,537.0,6.0,,5.0,N,N,197.0
479,1,20240105,7065,2.0,18.0,387.0,11.0,,1.0,N,N,197.0
480,1,20240105,13991,2.0,63.0,214.0,1.0,,3.0,N,S,197.0
481,1,20240105,15761,2.0,64.0,180.0,1.0,,3.0,N,S,197.0
482,1,20240104,158,4.0,7.0,148.0,1.0,,5.0,N,S,198.0
483,1,20240104,15776,4.0,57.0,366.0,7.0,,3.0,N,N,198.0
484,1,20240104,638,2.0,14.0,505.0,3.0,,1.0,N,N,198.0
485,1,20240105,7445,2.0,22.0,34.0,5.0,,7.0,N,N,199.0
486,1,20240105,2776,2.0,26.0,289.0,10.0,,2.0,N,S,199.0
487,1,20240105,8014,7.0,7.0,77.0,4.0,,3.0,N,S,200.0
488,1,20240105,3790,7.0,73.0,487.0,4.0,,9.0,N,N,200.0
489,1,20240105,15902,2.0,5.0,20.0,4.0,,4.0,N,S,201.0
490,1,20240105,5753,7.0,6.0,,9.0,,2.0,N,S,202.0
491,1,20240105,16774,1.0,17.0,459.0,2.0,,1.0,N,N,202.0
492,1,20240105,15203,5.0,14.0,545.0,6.0,,4.0,N,N,203.0
493,1,20240105,12006,7.0,19.0,,11.0,,2.0,N,S,203.0
494,1,20240105,8292,1.0,23.0,76.0,0.0,,5.0,N,S,203.0
495,1,20240105,4808,2.0,6.0,46.0,1.0,,2.0,N,N,204.0
496,1,20240105,9077,8.0,23.0,597.0,1.0,,5.0,N,N,204.0
497,1,20240105,1186,4.0,3.0,428.0,2.0,,2.0,N,S,205.0
498,1,20240105,13383,4.0,8.0,569.0,0.0,,3.0,N,N,205.0
499,1,20240105,4436,2.0,19.0,560.0,2.0,,2.0,N,N,205.0
500,1,20240105,14777,2.0,10.0,261.0,1.0,,2.0,N,N,205.0
501,1,20240104,4894,10.0,14.0,441.0,9.0,,4.0,N,S,206.0
502,1,20240104,6213,5.0,60.0,476.0,5.0,,7.0,N,N,206.0
503,1,20240105,15444,2.0,7.0,635.0,1.0,,4.0,N,N,207.0
504,1,20240105,7636,2.0,19.0,574.0,1.0,,4.0,N,S,207.0
505,1,20240105,16492,2.0,33.0,220.0,1.0,,4.0,N,S,207.0
506,1,20240105,651,2.0,8.0,300.0,8.0,,2.0,N,N,208.0
507,1,20240105,9552,2.0,4.0,69.0,0.0,,6.0,N,S,208.0
508,1,20240105,12146,2.0,6.0,209.0,5.0,,3.0,N,S,208.0
509,1,20240105,9333,2.0,33.0,167.0,0.0,,2.0,N,N,208.0
510,1,20240105,14718,2.0,18.0,481.0,5.0,,3.0,N,N,209.0
511,1,20240105,7134,2.0,18.0,97.0,1.0,,9.0,N,N,209.0
512,1,20240105,16623,2.0,2.0,339.0,1.0,,4.0,N,N,209.0
513,1,20240105,16707,2.0,1.0,182.0,8.0,,4.0,N,N,210.0
514,1,20240105,5703,18.0,14.0,599.0,10.0,,4.0,N,S,210.0
515,1,20240105,12842,7.0,38.0,,2.0,,2.0,N,N,211.0
516,1,20240105,178,1.0,23.0,414.0,2.0,,6.0,N,S,211.0
517,1,20240105,15291,1.0,46.0,450.0,7.0,,6.0,N,N,211.0
518,1,20240105,2375,2.0,22.0,486.0,1.0,,4.0,N,S,212.0
519,1,20240105,9633,2.0,5.0,391.0,0.0,,4.0,N,N,212.0
520,1,20240105,4124,2.0,14.0,250.0,8.0,,3.0,N,S,213.0
521,1,20240105,7882,2.0,48.0,321.0,0.0,,6.0,N,N,213.0
522,1,20240105,14005,2.0,56.0,201.0,7.0,,3.0,N,S,213.0
523,1,20240105,5449,7.0,26.0,338.0,11.0,,4.0,N,N,214.0
524,1,20240105,7332,4.0,1.0,193.0,1.0,,4.0,N,S,214.0
525,1,20240105,1874,2.0,36.0,301.0,3.0,,2.0,N,S,215.0
526,1,20240105,10843,2.0,32.0,191.0,1.0,,2.0,N,N,215.0
527,1,20240105,12485,2.0,45.0,226.0,10.0,,3.0,N,N,215.0
528,1,20240105,2276,2.0,22.0,233.0,7.0,,2.0,N,S,216.0
529,1,20240105,4546,2.0,74.0,599.0,7.0,,3.0,N,N,216.0
530,1,20240105,14492,2.0,17.0,481.0,9.0,,5.0,N,N,217.0
531,1,20240105,160,2.0,26.0,239.0,6.0,,4.0,N,S,217.0
532,1,20240105,16699,2.0,64.0,75.0,3.0,,4.0,N,S,217.0
533,1,20240105,12262,2.0,64.0,344.0,1.0,,1.0,N,N,217.0
534,1,20240105,8929,2.0,25.0,,9.0,,4.0,N,N,217.0
535,1,20240105,15428,2.0,54.0,392.0,11.0,,4.0,N,N,217.0
536,1,20240105,4901,1.0,23.0,233.0,9.0,,6.0,N,S,218.0
537,1,20240105,8475,2.0,19.0,233.0,11.0,,2.0,N,N,218.0
538,1,20240105,8169,2.0,3.0,63.0,1.0,,4.0,N,N,219.0
539,1,20240105,11540,2.0,5.0,502.0,8.0,,4.0,N,S,219.0
540,1,20240105,13371,2.0,5.0,430.0,7.0,,4.0,N,S,219.0
541,1,20240105,14211,12.0,39.0,487.0,8.0,,4.0,N,S,220.0
542,1,20240105,13086,12.0,65.0,379.0,1.0,,4.0,N,N,220.0
543,1,20240105,8034,2.0,8.0,350.0,10.0,,4.0,N,N,220.0
544,1,20240105,16699,7.0,6.0,114.0,10.0,,2.0,N,N,221.0
545,1,20240105,6110,2.0,17.0,211.0,7.0,,4.0,N,N,222.0
546,1,20240105,7396,2.0,2.0,174.0,2.0,,4.0,N,S,222.0
547,1,20240105,13041,2.0,24.0,312.0,11.0,,2.0,N,N,222.0
548,1,20240105,3249,2.0,7.0,143.0,2.0,,4.0,N,N,223.0
549,1,20240105,17178,2.0,5.0,106.0,7.0,,4.0,N,N,223.0
550,1,20240105,12895,2.0,13.0,72.0,3.0,,4.0,N,N,223.0
551,1,20240105,1877,9.0,1.0,612.0,5.0,,4.0,N,N,224.0
552,1,20240105,13944,4.0,14.0,403.0,4.0,,4.0,N,N,224.0
553,1,20240105,13997,4.0,14.0,521.0,4.0,,4.0,N,S,224.0
554,1,20240105,8862,2.0,3.0,617.0,7.0,,4.0,N,N,225.0
555,1,20240105,14444,2.0,5.0,276.0,9.0,,4.0,N,S,225.0
556,1,20240105,14101,2.0,33.0,597.0,3.0,,4.0,N,N,225.0
557,1,20240105,10239,2.0,10.0,,8.0,,4.0,N,N,225.0
558,1,20240105,16744,2.0,10.0,176.0,10.0,,4.0,N,S,225.0
559,1,20240105,11679,2.0,46.0,,0.0,,4.0,N,N,225.0
560,1,20240105,4906,2.0,40.0,374.0,9.0,,2.0,N,N,226.0
561,1,20240105,16766,2.0,34.0,114.0,9.0,,5.0,N,N,226.0
562,1,20240105,15806,15.0,3.0,140.0,2.0,,8.0,N,S,227.0
563,1,20240104,2119,2.0,21.0,169.0,2.0,,3.0,N,S,228.0
564,1,20240104,4897,2.0,4.0,9.0,9.0,,3.0,N,N,228.0
565,1,20240104,14171,2.0,51.0,361.0,2.0,,9.0,N,N,228.0
566,1,20240104,3296,2.0,51.0,392.0,2.0,,3.0,N,N,228.0
567,1,20240105,3677,2.0,14.0,343.0,10.0,,4.0,N,S,229.0
568,1,20240105,89,8.0,75.0,21.0,1.0,,3.0,N,N,229.0
569,1,20240105,8596,12.0,5.0,7.0,11.0,,3.0,S,S,230.0
570,1,20240105,13967,2.0,36.0,,6.0,,3.0,N,N,230.0
571,1,20240105,13606,2.0,57.0,223.0,9.0,,9.0,N,S,230.0
572,1,20240105,8501,4.0,3.0,309.0,4.0,,1.0,N,N,231.0
573,1,20240105,10130,12.0,17.0,112.0,8.0,,4.0,N,N,231.0
574,1,20240105,15591,2.0,2.0,276.0,10.0,,2.0,N,S,232.0
575,1,20240105,761,2.0,76.0,138.0,10.0,,6.0,N,N,232.0
576,1,20240105,7060,4.0,5.0,157.0,7.0,,5.0,S,N,233.0
577,1,20240105,9898,2.0,19.0,41.0,2.0,,2.0,N,N,233.0
578,1,20240105,7094,8.0,3.0,198.0,0.0,,7.0,N,S,234.0
579,1,20240105,3878,2.0,8.0,111.0,3.0,,2.0,N,N,235.0
580,1,20240105,572,2.0,19.0,315.0,7.0,,5.0,N,S,235.0
581,1,20240106,3039,10.0,7.0,470.0,7.0,,6.0,N,S,236.0
582,1,20240106,14844,2.0,1.0,564.0,3.0,,2.0,N,N,236.0
583,1,20240106,13030,4.0,26.0,625.0,4.0,,2.0,S,N,237.0
584,1,20240106,14490,2.0,17.0,303.0,2.0,,6.0,N,N,237.0
585,1,20240106,11493,2.0,54.0,23.0,9.0,,4.0,N,S,237.0
586,1,20240106,10643,2.0,23.0,144.0,11.0,,4.0,N,N,238.0
587,1,20240106,3222,2.0,26.0,357.0,11.0,,4.0,N,N,238.0
588,1,20240106,1801,2.0,3.0,4.0,10.0,,4.0,N,N,239.0
589,1,20240106,5259,5.0,3.0,,1.0,,2.0,N,S,240.0
590,1,20240106,14100,2.0,7.0,257.0,10.0,,3.0,S,N,241.0
591,1,20240106,13862,2.0,51.0,78.0,10.0,,1.0,N,N,241.0
592,1,20240106,1917,2.0,51.0,421.0,2.0,,1.0,N,S,241.0
593,1,20240106,393,2.0,56.0,294.0,0.0,,6.0,N,N,241.0
594,1,20240106,4189,2.0,4.0,,5.0,,4.0,N,S,242.0
595,1,20240106,930,2.0,32.0,475.0,4.0,,4.0,S,N,242.0
596,1,20240106,890,2.0,3.0,630.0,6.0,,4.0,S,N,243.0
597,1,20240106,11952,7.0,14.0,536.0,7.0,,4.0,N,N,244.0
598,1,20240106,15672,2.0,3.0,360.0,4.0,,4.0,S,N,244.0
599,1,20240106,10500,2.0,14.0,317.0,11.0,,4.0,N,N,244.0
600,1,20240106,3268,2.0,33.0,195.0,7.0,,9.0,N,N,244.0
601,1,20240106,6477,12.0,26.0,45.0,10.0,,7.0,N,S,245.0
602,1,20240106,5115,6.0,26.0,426.0,10.0,,1.0,N,N,246.0
603,1,20240106,15171,2.0,19.0,616.0,2.0,,4.0,N,N,246.0
604,1,20240106,1184,2.0,32.0,588.0,4.0,,4.0,N,N,246.0
605,1,20240106,6110,2.0,14.0,402.0,1.0,,4.0,N,S,246.0
606,1,20240106,10061,2.0,39.0,516.0,2.0,,9.0,N,S,246.0
607,1,20240106,1904,2.0,14.0,64.0,2.0,,4.0,N,S,247.0
608,1,20240106,11745,2.0,14.0,,0.0,,4.0,N,N,247.0
609,1,20240106,7443,2.0,14.0,380.0,9.0,,4.0,N,N,247.0
610,1,20240106,2561,2.0,4.0,64.0,1.0,,4.0,N,N,248.0
611,1,20240106,3885,2.0,5.0,294.0,3.0,,4.0,N,N,248.0
612,1,20240106,2577,2.0,54.0,193.0,5.0,,1.0,N,S,248.0
613,1,20240106,13637,2.0,8.0,543.0,3.0,,1.0,N,N,249.0
614,1,20240106,11208,2.0,5.0,639.0,2.0,,2.0,N,N,250.0
615,1,20240106,14028,2.0,14.0,449.0,5.0,,7.0,N,S,250.0
616,1,20240106,10310,2.0,14.0,522.0,3.0,,4.0,N,N,250.0
617,1,20240106,3977,2.0,14.0,619.0,1.0,,4.0,N,N,250.0
618,1,20240106,2855,2.0,14.0,173.0,4.0,,4.0,N,N,250.0
619,1,20240106,329,2.0,14.0,144.0,1.0,,4.0,N,N,250.0
620,1,20240106,17023,2.0,14.0,269.0,2.0,,3.0,N,N,250.0
621,1,20240106,11400,3.0,7.0,139.0,10.0,,3.0,N,S,251.0
622,1,20240106,1448,2.0,1.0,46.0,11.0,,3.0,N,S,251.0
623,1,20240106,7624,2.0,5.0,218.0,5.0,,4.0,N,N,252.0
624,1,20240106,4038,2.0,1.0,341.0,6.0,,4.0,S,N,252.0
625,1,20240106,1611,2.0,24.0,367.0,2.0,,4.0,N,S,252.0
626,1,20240106,16322,2.0,46.0,512.0,2.0,,4.0,N,S,252.0
627,1,20240105,2905,15.0,4.0,246.0,5.0,,3.0,N,N,253.0
628,1,20240105,2276,2.0,26.0,,5.0,,2.0,N,N,253.0
629,1,20240105,2739,2.0,56.0,481.0,6.0,,6.0,N,N,253.0
630,1,20240105,3016,2.0,3.0,183.0,8.0,,4.0,N,S,254.0
631,1,20240105,4389,2.0,14.0,216.0,1.0,,4.0,N,N,254.0
632,1,20240106,15056,2.0,7.0,418.0,5.0,,4.0,N,N,255.0
633,1,20240106,3528,2.0,5.0,114.0,9.0,,4.0,N,N,255.0
634,1,20240106,5161,1.0,21.0,92.0,8.0,,4.0,N,N,256.0
635,1,20240106,4041,2.0,32.0,55.0,4.0,,2.0,N,S,256.0
636,1,20240106,11646,2.0,7.0,179.0,1.0,,2.0,N,N,257.0
637,1,20240106,13596,2.0,17.0,147.0,6.0,,3.0,N,S,257.0
638,1,20240106,14860,2.0,64.0,410.0,11.0,,5.0,N,S,257.0
639,1,20240106,13781,2.0,24.0,216.0,3.0,,6.0,N,N,257.0
640,1,20240106,15081,2.0,57.0,372.0,5.0,,4.0,N,N,257.0
641,1,20240106,4239,4.0,22.0,108.0,6.0,,3.0,N,S,258.0
642,1,20240106,11,2.0,8.0,521.0,3.0,,2.0,N,S,258.0
643,1,20240106,4385,2.0,12.0,,3.0,,2.0,N,N,258.0
644,1,20240106,6068,7.0,17.0,587.0,0.0,,4.0,N,N,259.0
645,1,20240106,10639,2.0,26.0,64.0,2.0,,4.0,N,S,259.0
646,1,20240106,9075,9.0,26.0,179.0,2.0,,6.0,N,S,260.0
647,1,20240106,11087,2.0,4.0,580.0,10.0,,4.0,N,N,260.0
648,1,20240106,378,9.0,32.0,86.0,8.0,,1.0,N,N,261.0
649,1,20240106,11238,9.0,12.0,137.0,0.0,,4.0,N,N,261.0
650,1,20240106,4018,2.0,1.0,513.0,8.0,,2.0,N,N,261.0
651,1,20240106,17103,2.0,26.0,4.0,11.0,,3.0,N,S,262.0
652,1,20240106,9000,2.0,5.0,194.0,7.0,,2.0,N,N,262.0
653,1,20240106,1218,2.0,64.0,282.0,11.0,,3.0,N,N,262.0
654,1,20240106,9417,2.0,47.0,438.0,11.0,,3.0,N,N,262.0
655,1,20240106,9913,4.0,5.0,136.0,7.0,,3.0,N,S,263.0
656,1,20240106,6196,2.0,4.0,,1.0,,2.0,N,N,263.0
657,1,20240106,13869,2.0,37.0,144.0,6.0,,4.0,N,N,264.0
658,1,20240106,9908,2.0,14.0,25.0,0.0,,6.0,N,N,264.0
659,1,20240106,2456,2.0,46.0,632.0,1.0,,4.0,N,N,264.0
660,1,20240106,7060,2.0,6.0,558.0,7.0,,4.0,N,N,265.0
661,1,20240107,12378,9.0,6.0,,5.0,,1.0,S,S,266.0
662,1,20240107,7516,2.0,14.0,79.0,1.0,,4.0,N,S,266.0
663,1,20240107,252,2.0,14.0,197.0,0.0,,1.0,N,S,266.0
664,1,20240107,3944,2.0,14.0,357.0,4.0,,4.0,N,S,266.0
665,1,20240106,14806,2.0,1.0,519.0,7.0,,2.0,N,N,267.0
666,1,20240106,1173,2.0,77.0,462.0,4.0,,3.0,N,N,267.0
667,1,20240106,1843,2.0,39.0,,1.0,,1.0,N,N,268.0
668,1,20240106,2914,2.0,78.0,127.0,8.0,,1.0,N,N,268.0
669,1,20240106,12659,2.0,65.0,53.0,4.0,,1.0,N,N,268.0
670,1,20240106,2385,2.0,21.0,465.0,10.0,,2.0,N,N,269.0
671,1,20240106,13762,2.0,19.0,222.0,10.0,,2.0,N,S,269.0
672,1,20240106,596,2.0,19.0,433.0,3.0,,2.0,N,N,269.0
673,1,20240106,13285,2.0,1.0,397.0,3.0,,2.0,N,N,269.0
674,1,20240106,1781,2.0,24.0,358.0,1.0,,4.0,N,S,269.0
675,1,20240106,13871,2.0,9.0,,1.0,,4.0,N,N,269.0
676,1,20240106,2930,2.0,33.0,289.0,4.0,,4.0,N,S,269.0
677,1,20240106,7140,2.0,12.0,301.0,9.0,,4.0,N,S,269.0
678,1,20240106,3669,2.0,46.0,492.0,11.0,,2.0,N,N,269.0
679,1,20240106,9607,2.0,3.0,403.0,2.0,,4.0,N,N,270.0
680,1,20240106,5866,2.0,14.0,289.0,1.0,,2.0,N,S,270.0
681,1,20240106,209,2.0,7.0,54.0,9.0,,4.0,N,S,271.0
682,1,20240106,7573,2.0,3.0,411.0,9.0,,4.0,N,N,271.0
683,1,20240106,12710,2.0,4.0,501.0,0.0,,4.0,N,N,271.0
684,1,20240106,888,2.0,6.0,323.0,0.0,,4.0,N,N,271.0
685,1,20240106,11573,7.0,28.0,178.0,10.0,,4.0,N,N,272.0
686,1,20240106,16109,2.0,7.0,416.0,7.0,,3.0,N,S,272.0
687,1,20240106,6537,7.0,4.0,630.0,4.0,,4.0,N,S,273.0
688,1,20240106,10219,4.0,14.0,305.0,9.0,,4.0,N,N,273.0
689,1,20240106,16544,2.0,7.0,224.0,6.0,,2.0,S,N,274.0
690,1,20240106,12986,2.0,79.0,366.0,7.0,,4.0,N,N,274.0
691,1,20240106,638,2.0,26.0,433.0,4.0,,5.0,N,N,275.0
692,1,20240106,759,2.0,37.0,639.0,4.0,,4.0,N,S,275.0
693,1,20240106,9791,2.0,8.0,109.0,9.0,,7.0,N,N,276.0
694,1,20240106,2401,2.0,14.0,471.0,10.0,,4.0,N,N,276.0
695,1,20240106,459,2.0,57.0,158.0,6.0,,4.0,N,N,276.0
696,1,20240106,861,2.0,7.0,506.0,3.0,,2.0,N,S,277.0
697,1,20240106,6551,2.0,17.0,,4.0,,2.0,N,N,277.0
698,1,20240106,8482,7.0,14.0,510.0,5.0,,4.0,N,N,278.0
699,1,20240106,14936,2.0,1.0,278.0,2.0,,4.0,N,N,278.0
700,1,20240107,14033,1.0,3.0,427.0,5.0,,3.0,N,N,279.0
